订单编号,日期,省,订单量,单价,销售额
022d-414d-a899-76df65d8b427,2020-04-11,湖北,47.0,50.0,2350.0
9b23-41ab-ab38-5d57ea1d09a0,2020-04-11,湖北,34.0,50.0,1700.0
7430-484d-9bf4-3fbbeea0d147,2020-04-11,河南,1.0,50.0,50.0
7e38-4ecc-b04f-c54907c822d4,2020-04-11,湖北,40.0,50.0,2000.0
1bec-425f-85fa-2ddc6d59059d,2020-04-11,湖南,5.0,50.0,250.0
c65c-4447-9dde-f6b4ef2d457b,2020-04-11,湖北,50.0,50.0,2500.0
4613-4c96-8974-18958a379213,2020-04-11,湖北,42.0,50.0,2100.0
4613-4c96-8974-18958a379213,2020-04-11,广东,10.0,50.0,500.0
7f56-40cd-a56d-840af84657e3,2020-04-11,湖北,34.0,50.0,1700.0
dd70-48f6-b5d7-2d9e9a1559b9,2020-04-11,湖北,48.0,50.0,2400.0
c822-4da6-b9ed-7af89151214f,2020-04-11,湖南,9.0,50.0,450.0
9325-4298-b1f8-69be1ca6cf3a,2020-04-11,湖北,46.0,50.0,2300.0
38c0-452a-b39a-e513d0895c4a,2020-04-11,湖北,47.0,50.0,2350.0
9968-426a-b085-77dcd6259e4f,2020-04-11,湖北,31.0,50.0,1550.0
479b-456c-b994-88a7f5614b81,2020-04-11,湖北,35.0,50.0,1750.0
d707-4d5c-ac10-59d3fd3dc0bb,2020-04-11,河南,2.0,50.0,100.0
59c4-4da7-9b09-bbae4a281498,2020-04-11,湖北,39.0,50.0,1950.0
24ea-4f27-9af1-fa7eef3534b9,2020-04-11,湖南,7.0,50.0,350.0
f33a-4295-976e-d97130aac775,2020-04-11,湖北,43.0,50.0,2150.0
390c-4d2f-adc0-f5a027ff7f68,2020-04-11,湖北,35.0,50.0,1750.0
953f-4b46-a8a2-0eb0e39818a8,2020-04-11,广东,10.0,50.0,500.0
0d5c-40ea-91c7-d3386e8cd940,2020-04-11,湖北,43.0,50.0,2150.0
4956-4fc7-bfaf-9f6189cae6ec,2020-04-11,湖北,47.0,50.0,2350.0
a56d-4415-ad6e-020cdb154c35,2020-04-11,江苏,0.0,50.0,0.0
5e0b-460d-a3e7-6acee0514c26,2020-04-11,广东,11.0,50.0,550.0
4b12-4ac4-9121-8f2e2db50692,2020-04-11,湖北,42.0,50.0,2100.0
8254-4f0e-99e4-88b96c93e3ac,2020-04-11,湖北,31.0,50.0,1550.0
1505-4fdd-b1f6-81032342509e,2020-04-11,广东,15.0,50.0,750.0
70f3-4461-9b5f-7f53a55c51b6,2020-04-11,河南,5.0,50.0,250.0
46ae-4f73-b755-26d9c721247f,2020-04-11,湖北,31.0,50.0,1550.0
94b7-43b4-88b8-af236e26ad17,2020-04-11,湖北,44.0,50.0,2200.0
e354-4ead-8aab-f85c75a73f40,2020-04-11,广东,11.0,50.0,550.0
f9b6-438b-b91a-2c252b417d0a,2020-04-11,湖北,49.0,50.0,2450.0
7512-4ff7-bc94-7f1bb3b25ae6,2020-04-11,湖北,48.0,50.0,2400.0
0893-4f3b-99f6-8798d8ca4cd3,2020-04-11,湖北,36.0,50.0,1800.0
b5a0-4e0b-99af-144c78ad63bf,2020-04-11,湖北,40.0,50.0,2000.0
825e-410e-8dd0-1078f26f72db,2020-04-11,湖北,39.0,50.0,1950.0
32d7-4027-b2e0-a3b6d8258b11,2020-04-11,湖北,47.0,50.0,2350.0
6d22-4f1c-ae1d-d1bdcab282ca,2020-04-11,湖北,45.0,50.0,2250.0
0e3b-4c87-989f-f9ffd2105d57,2020-04-11,广东,14.0,50.0,700.0
b7d1-46a5-bf9f-0403ae78e730,2020-04-11,湖北,34.0,50.0,1700.0
bc63-4bf2-bf30-d0210bf4704c,2020-04-11,河南,4.0,50.0,200.0
bb8d-491c-b4d3-e58ac85469d0,2020-04-11,湖北,35.0,50.0,1750.0
953f-4b46-a8a2-0eb0e39818a8,2020-04-11,湖南,5.0,50.0,250.0
f2d9-4e31-abfa-df5e3ecc77b4,2020-04-11,湖北,42.0,50.0,2100.0
6f36-41bb-a8ad-f508be4dcb97,2020-04-11,湖南,10.0,50.0,500.0
92e0-487f-809b-4882a7160c5c,2020-04-11,湖北,46.0,50.0,2300.0
5bc6-4cea-a637-4517d1736970,2020-04-11,湖北,37.0,50.0,1850.0
7a86-447e-bcb4-8a26f4a0a0ed,2020-04-11,湖北,48.0,50.0,2400.0
f61b-4406-bf5f-23df820ce38a,2020-04-11,湖南,9.0,50.0,450.0
eaf5-4cac-9ab2-e68fb9f41cb4,2020-04-11,湖北,40.0,50.0,2000.0
384f-439c-8cd4-54c29eb0b52b,2020-04-11,湖北,44.0,50.0,2200.0
59c4-4da7-9b09-bbae4a281498,2020-04-11,广东,10.0,50.0,500.0
3999-4243-bf46-84379824bd69,2020-04-11,湖北,42.0,50.0,2100.0
87b3-4054-a811-a21d7856d8c0,2020-04-11,湖北,33.0,50.0,1650.0
aa1c-4f78-8322-d70de7dfcab8,2020-04-11,湖北,40.0,50.0,2000.0
7232-4a29-b15a-f41d7471c369,2020-04-11,湖北,44.0,50.0,2200.0
9b19-41ba-bd8d-b1cbdc18d6f8,2020-04-11,湖北,43.0,50.0,2150.0
7e10-4700-9c0d-244cf97d47a3,2020-04-11,湖北,34.0,50.0,1700.0
7f00-448c-9007-21b2e056ad01,2020-04-11,河南,4.0,50.0,200.0
de6a-41ab-bc31-f469af489f1e,2020-04-11,湖北,42.0,50.0,2100.0
4697-4496-8384-5b055fcc9c7b,2020-04-11,湖北,45.0,50.0,2250.0
074a-48df-ba91-0a563e3799b1,2020-04-11,湖北,44.0,50.0,2200.0
e56b-47ca-a14f-bc34a1c41d91,2020-04-11,湖北,46.0,50.0,2300.0
1bec-425f-85fa-2ddc6d59059d,2020-04-11,湖北,44.0,50.0,2200.0
9325-4298-b1f8-69be1ca6cf3a,2020-04-11,广东,12.0,50.0,600.0
6f36-41bb-a8ad-f508be4dcb97,2020-04-11,湖北,44.0,50.0,2200.0
b8fd-4875-bfe7-24d4e8cf8fa7,2020-04-11,湖北,48.0,50.0,2400.0
2b31-4392-be6e-19af71e40261,2020-04-11,河南,1.0,50.0,50.0
de17-446c-95ae-3724f6068017,2020-04-11,广东,12.0,50.0,600.0
0fad-43c0-89cd-ae89ce09a181,2020-04-11,湖北,31.0,50.0,1550.0
a10d-4f2b-871b-4f80c11c9af9,2020-04-11,湖北,49.0,50.0,2450.0
8cad-41ee-85b7-c59b85f0ebe6,2020-04-11,湖北,44.0,50.0,2200.0
953f-4b46-a8a2-0eb0e39818a8,2020-04-11,其他,3.0,50.0,150.0
fef7-42f7-b9f4-031b12717c60,2020-04-11,湖北,47.0,50.0,2350.0
ff51-4594-89d1-7f732f93857f,2020-04-11,湖北,34.0,50.0,1700.0
d2c0-4216-9663-c110ba6856c3,2020-04-11,湖南,8.0,50.0,400.0
aa10-4d75-9313-4e6d69ccb609,2020-04-11,湖北,49.0,50.0,2450.0
d285-4826-822f-b869069c0515,2020-04-11,湖北,36.0,50.0,1800.0
02d1-47f0-81f2-5542cd912013,2020-04-11,湖北,39.0,50.0,1950.0
40d9-4d97-ab33-68baaea17fc7,2020-04-11,湖北,34.0,50.0,1700.0
2b31-4392-be6e-19af71e40261,2020-04-11,湖北,37.0,50.0,1850.0
5efb-474c-99fe-dedb852bc7de,2020-04-11,湖南,7.0,50.0,350.0
d664-46eb-8b9b-23bde19f1b7e,2020-04-11,湖南,6.0,50.0,300.0
d7a8-4e62-a854-f1b61bcb6806,2020-04-11,湖北,32.0,50.0,1600.0
ddb5-4db4-8c17-5c39d0400c50,2020-04-11,湖北,37.0,50.0,1850.0
0e3b-4c87-989f-f9ffd2105d57,2020-04-11,湖北,41.0,50.0,2050.0
5162-4365-80c3-01553a847c4e,2020-04-11,湖北,41.0,50.0,2050.0
e69b-4334-a847-8761c5586b3d,2020-04-11,河南,1.0,50.0,50.0
a1cf-416b-81d5-31dc2b39f33f,2020-04-11,广东,12.0,50.0,600.0
88d2-4b6e-aca6-f0ac11f828a0,2020-04-11,湖北,50.0,50.0,2500.0
d556-4326-9a2b-1ea02fffbf92,2020-04-11,湖北,42.0,50.0,2100.0
14ff-471f-ae84-6f07d8cf9542,2020-04-11,湖北,46.0,50.0,2300.0
7e44-479f-8753-bdeaa8648535,2020-04-11,湖北,41.0,50.0,2050.0
b7fe-4683-8e0a-eb8b8f17d1bf,2020-04-11,湖南,7.0,50.0,350.0
c72a-401d-8f11-39becb49d442,2020-04-11,湖北,41.0,50.0,2050.0
d707-4d5c-ac10-59d3fd3dc0bb,2020-04-11,湖南,8.0,50.0,400.0
3829-4f49-979c-b2d54eab7a98,2020-04-11,湖北,37.0,50.0,1850.0
43de-4eaf-a228-3e8fbc52d14c,2020-04-11,广东,14.0,50.0,700.0
2821-4609-89f0-20d29eec241a,2020-04-11,湖北,46.0,50.0,2300.0
2f1b-4b5a-913f-b60dccf9db3c,2020-04-11,湖南,9.0,50.0,450.0
57b3-4c1d-9e01-4c7e4bf364a0,2020-04-11,湖北,34.0,50.0,1700.0
c805-485d-9923-deeb366940e8,2020-04-11,湖北,30.0,50.0,1500.0
ee10-499d-b033-eedc9230f85d,2020-04-11,广东,14.0,50.0,700.0
bc63-4bf2-bf30-d0210bf4704c,2020-04-11,其他,4.0,50.0,200.0
a5b6-4727-a53d-036b97755136,2020-04-11,湖南,5.0,50.0,250.0
bb5b-4267-ad40-c0fb368f98b6,2020-04-11,湖北,43.0,50.0,2150.0
c27a-4571-abe5-660e6e5a7695,2020-04-11,湖北,38.0,50.0,1900.0
dc68-4d8f-aeeb-b0368998fc7b,2020-04-11,湖北,39.0,50.0,1950.0
f61b-4406-bf5f-23df820ce38a,2020-04-11,广东,14.0,50.0,700.0
13e4-48b9-b820-0d1b9d814cb9,2020-04-11,湖北,49.0,50.0,2450.0
c9a1-4aae-8614-d3c1e047fe81,2020-04-11,湖北,43.0,50.0,2150.0
1795-49d9-9752-f52de95f0a99,2020-04-11,湖北,40.0,50.0,2000.0
a415-4c7a-a9a2-ff39ac12a91b,2020-04-11,湖北,32.0,50.0,1600.0
b27a-4379-a79b-0cc3e7d0593f,2020-04-11,湖南,8.0,50.0,400.0
1265-4d27-a5c6-d3d6f44cd594,2020-04-11,湖南,7.0,50.0,350.0
43b2-4256-82a3-f90bb67cf746,2020-04-11,湖南,7.0,50.0,350.0
b3b1-4cec-80d8-55a42a90e90c,2020-04-11,湖北,44.0,50.0,2200.0
4ddb-4424-becc-aa753657ccd2,2020-04-11,湖北,42.0,50.0,2100.0
7b1f-49d1-991e-6480ffe0c6c4,2020-04-11,江苏,1.0,50.0,50.0
d5ab-429c-bd2f-ea4cd835d2a1,2020-04-11,湖南,7.0,50.0,350.0
2ab7-46f0-bb1f-b34812f48cd1,2020-04-11,湖南,6.0,50.0,300.0
05b6-4b61-90e7-788eb5228a49,2020-04-11,湖北,50.0,50.0,2500.0
9325-4298-b1f8-69be1ca6cf3a,2020-04-11,湖南,9.0,50.0,450.0
4377-475c-9e08-1e3d25970ffb,2020-04-11,湖北,30.0,50.0,1500.0
a56d-4415-ad6e-020cdb154c35,2020-04-11,广东,10.0,50.0,500.0
a950-42d7-8370-24cde7abe779,2020-04-11,湖北,37.0,50.0,1850.0
b260-4ca6-9d20-1367dbfba93a,2020-04-11,湖北,48.0,50.0,2400.0
87b3-4054-a811-a21d7856d8c0,2020-04-11,河南,4.0,50.0,200.0
ab75-4dee-9846-c07d833fd31c,2020-04-11,湖北,40.0,50.0,2000.0
362b-4d1a-883f-04eafd39d231,2020-04-11,湖北,35.0,50.0,1750.0
7f6a-45ce-abd8-b4430396847f,2020-04-11,湖北,48.0,50.0,2400.0
ae6e-4884-a027-6bff5b41cfae,2020-04-11,湖北,33.0,50.0,1650.0
1423-4c8f-9286-760fca4924d4,2020-04-11,湖北,31.0,50.0,1550.0
43de-4eaf-a228-3e8fbc52d14c,2020-04-11,湖南,8.0,50.0,400.0
6465-4aaa-be01-d418cb5f0b81,2020-04-11,湖南,7.0,50.0,350.0
4ea4-480a-a070-295408955363,2020-04-11,湖北,37.0,50.0,1850.0
87af-48e5-8bed-c5dcf9ecc172,2020-04-11,湖南,9.0,50.0,450.0
357e-41b2-bc3e-0a827002f415,2020-04-11,湖北,30.0,50.0,1500.0
c72a-401d-8f11-39becb49d442,2020-04-11,湖南,8.0,50.0,400.0
0033-4dcc-8c79-fdc3730dc7cf,2020-04-11,湖北,33.0,50.0,1650.0
0c3f-48b0-ae22-a214f4d907cd,2020-04-11,湖北,33.0,50.0,1650.0
207a-48f3-b0be-c45d01604d9c,2020-04-11,湖北,36.0,50.0,1800.0
f8b3-4774-9134-7ab6ae724556,2020-04-11,湖北,42.0,50.0,2100.0
a415-4c7a-a9a2-ff39ac12a91b,2020-04-11,广东,13.0,50.0,650.0
2e1f-41b8-a44a-70391a54908b,2020-04-11,广东,13.0,50.0,650.0
1ee1-41a6-8c0a-7c24f988689f,2020-04-11,湖北,48.0,50.0,2400.0
f97c-48e6-af07-2833474c004a,2020-04-11,湖北,31.0,50.0,1550.0
098c-4077-8fd9-ea60d3736148,2020-04-11,湖北,44.0,50.0,2200.0
dd85-4865-920a-a6a14f50f97f,2020-04-11,其他,1.0,50.0,50.0
5d58-445d-bf00-4cc02b3e892d,2020-04-11,湖北,31.0,50.0,1550.0
a56d-4415-ad6e-020cdb154c35,2020-04-11,湖南,8.0,50.0,400.0
8007-401b-a57f-822eaad34ae7,2020-04-11,湖北,30.0,50.0,1500.0
74de-4ae2-b616-551753cb73e5,2020-04-11,湖北,38.0,50.0,1900.0
6b12-47ed-a158-8f06a942ff9c,2020-04-11,广东,10.0,50.0,500.0
e2b3-435f-8d0b-f66f3186e524,2020-04-11,湖北,34.0,50.0,1700.0
d5ab-429c-bd2f-ea4cd835d2a1,2020-04-11,广东,11.0,50.0,550.0
2c31-4b05-8451-94ede3fa7bb5,2020-04-11,湖北,46.0,50.0,2300.0
d2f1-4905-a0d9-b149ad7b1add,2020-04-11,湖北,34.0,50.0,1700.0
397b-49a1-8a9e-b4eee4b344ea,2020-04-11,广东,11.0,50.0,550.0
dd70-48f6-b5d7-2d9e9a1559b9,2020-04-11,湖北,48.0,50.0,2400.0
b94a-4d42-aedc-a14ee582355f,2020-04-11,广东,13.0,50.0,650.0
c8c2-4733-a953-0244cbd4e4de,2020-04-11,广东,11.0,50.0,550.0
239a-4ea0-ad4d-e5d9a38b321b,2020-04-11,湖北,30.0,50.0,1500.0
56e9-4ac9-bfa6-89d2dee2684f,2020-04-11,湖北,48.0,50.0,2400.0
8637-44df-9c4d-c6b50b55ad0e,2020-04-11,湖北,30.0,50.0,1500.0
cd59-4ffe-ad78-a32f0de3d7df,2020-04-11,广东,15.0,50.0,750.0
fe1d-4b3b-916d-fb3234b93b50,2020-04-11,湖北,47.0,50.0,2350.0
a415-4c7a-a9a2-ff39ac12a91b,2020-04-11,湖南,5.0,50.0,250.0
5e0b-460d-a3e7-6acee0514c26,2020-04-11,湖北,43.0,50.0,2150.0
dde7-4237-9bc8-de5817d4908e,2020-04-11,湖北,39.0,50.0,1950.0
2b31-4392-be6e-19af71e40261,2020-04-11,其他,4.0,50.0,200.0
4ac8-419c-b647-5dbd7a49fd94,2020-04-11,湖北,45.0,50.0,2250.0
43b2-4256-82a3-f90bb67cf746,2020-04-11,湖北,39.0,50.0,1950.0
a56d-4415-ad6e-020cdb154c35,2020-04-11,河南,2.0,50.0,100.0
8511-46b0-9528-2da19f7e261c,2020-04-11,湖北,44.0,50.0,2200.0
bbb5-4411-a606-d6697cf727ed,2020-04-11,湖北,35.0,50.0,1750.0
49e7-450f-9de6-074bdd62146b,2020-04-11,湖北,35.0,50.0,1750.0
847c-451c-a56e-6f4bca0438e6,2020-04-11,湖北,48.0,50.0,2400.0
ee10-499d-b033-eedc9230f85d,2020-04-11,湖北,40.0,50.0,2000.0
4ee9-4e0f-8f98-d4a7da7bfdd3,2020-04-11,广东,15.0,50.0,750.0
34f7-44fd-b2f7-8ccb4b113d5e,2020-04-11,广东,14.0,50.0,700.0
2646-41e3-8b1e-457a4016b5c9,2020-04-11,湖北,50.0,50.0,2500.0
55b1-4666-9bf8-93f037a92315,2020-04-11,湖北,46.0,50.0,2300.0
d707-4d5c-ac10-59d3fd3dc0bb,2020-04-11,其他,3.0,50.0,150.0
e15c-44b1-a6d9-58058bd16f10,2020-04-11,湖北,49.0,50.0,2450.0
7b1f-49d1-991e-6480ffe0c6c4,2020-04-11,河南,3.0,50.0,150.0
a56d-4415-ad6e-020cdb154c35,2020-04-11,湖北,45.0,50.0,2250.0
87b3-4054-a811-a21d7856d8c0,2020-04-11,广东,15.0,50.0,750.0
1d2b-4b12-81e2-8da18865a711,2020-04-11,湖北,40.0,50.0,2000.0
efdc-47f5-8dcf-ad51d70aff92,2020-04-11,湖南,10.0,50.0,500.0
8cad-41ee-85b7-c59b85f0ebe6,2020-04-11,河南,5.0,50.0,250.0
b2d6-4a60-98cc-ab0ab480f52d,2020-04-11,广东,10.0,50.0,500.0
efdc-47f5-8dcf-ad51d70aff92,2020-04-11,湖北,32.0,50.0,1600.0
d315-4f97-8a77-8496674d465e,2020-04-11,湖北,43.0,50.0,2150.0
60ce-4ab0-8534-6d49966bceb0,2020-04-11,湖北,40.0,50.0,2000.0
0f71-4a43-9b9e-6ee92b747210,2020-04-11,广东,14.0,50.0,700.0
93e4-49b5-8c8b-7c94c10d5287,2020-04-11,广东,11.0,50.0,550.0
be9a-4da0-b940-35c3c98ca991,2020-04-11,湖北,49.0,50.0,2450.0
2fcf-4240-87b9-8403d86a5b9f,2020-04-11,湖北,42.0,50.0,2100.0
00dd-410b-a7d1-8e46e5f1a7cd,2020-04-11,湖南,5.0,50.0,250.0
022d-414d-a899-76df65d8b427,2020-04-11,湖南,5.0,50.0,250.0
8381-4f24-b565-aa8be33f7839,2020-04-11,河南,5.0,50.0,250.0
5efb-474c-99fe-dedb852bc7de,2020-04-11,湖北,49.0,50.0,2450.0
dcc0-4ff6-89c5-3abbb6846c28,2020-04-11,湖北,39.0,50.0,1950.0
43e2-4f1f-ae55-3cb5d2535479,2020-04-11,湖南,5.0,50.0,250.0
ab3c-4f7e-b204-e672d9fab657,2020-04-11,湖北,39.0,50.0,1950.0
a0a3-4197-9996-c8161b108cf8,2020-04-11,湖北,47.0,50.0,2350.0
ab38-4b37-ae73-c1daa39958be,2020-04-11,湖南,6.0,50.0,300.0
43ad-4120-a5c0-9641e2397d15,2020-04-11,湖北,46.0,50.0,2300.0
b504-414d-8295-660935414663,2020-04-11,湖北,49.0,50.0,2450.0
62a6-493d-b354-c731433f0beb,2020-04-11,湖北,46.0,50.0,2300.0
5380-4ad5-90e6-ed398c38a867,2020-04-11,湖北,43.0,50.0,2150.0
f63d-414d-891a-6e95dfc4b17e,2020-04-11,湖北,35.0,50.0,1750.0
9345-4232-8b2e-432a100826f1,2020-04-11,湖北,45.0,50.0,2250.0
91a2-48e1-9c15-0cbc5838e7ca,2020-04-11,广东,14.0,50.0,700.0
e3a5-4e37-80b3-3488397fd0ae,2020-04-11,湖北,43.0,50.0,2150.0
c8c2-4733-a953-0244cbd4e4de,2020-04-11,湖北,35.0,50.0,1750.0
e69b-4334-a847-8761c5586b3d,2020-04-11,广东,12.0,50.0,600.0
dd64-4cdf-8b9d-f3bcb87312a7,2020-04-11,湖北,39.0,50.0,1950.0
6b12-47ed-a158-8f06a942ff9c,2020-04-11,湖北,46.0,50.0,2300.0
0766-4d56-8143-62d98a8bdcb3,2020-04-11,广东,14.0,50.0,700.0
535a-4eca-8fa0-9cc54c66e11d,2020-04-11,河南,5.0,50.0,250.0
2d6d-4969-b029-4d8f6b1cf1c7,2020-04-11,广东,13.0,50.0,650.0
24ea-4f27-9af1-fa7eef3534b9,2020-04-11,湖北,36.0,50.0,1800.0
300c-4959-b318-48ffa2d76622,2020-04-11,湖北,32.0,50.0,1600.0
9f90-4ecc-b1e5-9797f71b4722,2020-04-11,湖北,47.0,50.0,2350.0
ab75-4dee-9846-c07d833fd31c,2020-04-11,湖南,7.0,50.0,350.0
cd4c-45da-8254-90643a4bcd5a,2020-04-11,湖北,49.0,50.0,2450.0
2abc-41f2-9723-8fb321879ed6,2020-04-11,湖北,45.0,50.0,2250.0
aea4-4d51-a438-2dd4c1f26c6b,2020-04-11,湖北,50.0,50.0,2500.0
0d52-4b23-8853-44d78a11a6f1,2020-04-11,湖北,39.0,50.0,1950.0
a5b6-4727-a53d-036b97755136,2020-04-11,湖北,39.0,50.0,1950.0
dbdf-484a-ba30-458efd55d298,2020-04-11,湖北,36.0,50.0,1800.0
59c4-4da7-9b09-bbae4a281498,2020-04-11,河南,5.0,50.0,250.0
cf4e-4fcb-bffa-8a68b4379a17,2020-04-11,湖北,32.0,50.0,1600.0
87af-48e5-8bed-c5dcf9ecc172,2020-04-11,广东,14.0,50.0,700.0
70f3-4461-9b5f-7f53a55c51b6,2020-04-11,其他,2.0,50.0,100.0
0232-4554-ab15-586c752f4520,2020-04-11,湖南,5.0,50.0,250.0
745f-4f78-af9a-f9caaa494acf,2020-04-11,湖北,42.0,50.0,2100.0
4377-475c-9e08-1e3d25970ffb,2020-04-11,广东,11.0,50.0,550.0
fef7-42f7-b9f4-031b12717c60,2020-04-11,广东,15.0,50.0,750.0
7f61-4a45-ac3a-a560b98b7792,2020-04-11,湖北,45.0,50.0,2250.0
59c4-4da7-9b09-bbae4a281498,2020-04-11,湖南,8.0,50.0,400.0
d2c0-4216-9663-c110ba6856c3,2020-04-11,河南,3.0,50.0,150.0
2b31-4392-be6e-19af71e40261,2020-04-11,江苏,1.0,50.0,50.0
1d20-4227-b0f5-452eae2ec1a2,2020-04-11,湖北,33.0,50.0,1650.0
ca9f-4daa-8993-265fcc8eb1bd,2020-04-11,广东,10.0,50.0,500.0
31d3-43b4-8714-923e83545f88,2020-04-11,湖北,42.0,50.0,2100.0
7a26-486e-83ab-d9bb9c797f99,2020-04-11,湖北,32.0,50.0,1600.0
33eb-42e3-9949-2a6abe522352,2020-04-11,湖北,35.0,50.0,1750.0
535a-4eca-8fa0-9cc54c66e11d,2020-04-11,广东,11.0,50.0,550.0
27c5-4afe-a3a4-b9f45e820820,2020-04-11,湖北,38.0,50.0,1900.0
e69b-4334-a847-8761c5586b3d,2020-04-11,湖北,42.0,50.0,2100.0
107c-47bd-a4b7-b8d558a3d70f,2020-04-11,湖北,41.0,50.0,2050.0
9b6c-4cf0-ab49-7951a92f37b2,2020-04-11,广东,11.0,50.0,550.0
74de-4ae2-b616-551753cb73e5,2020-04-11,广东,10.0,50.0,500.0
bf02-43c6-92e5-fcda0888f289,2020-04-11,湖北,49.0,50.0,2450.0
8e6e-43cc-b667-4b659689e7da,2020-04-11,广东,12.0,50.0,600.0
0ed0-4d07-b34c-2a82e1fa77be,2020-04-11,湖北,45.0,50.0,2250.0
016f-4284-80c4-28e35cafe494,2020-04-11,广东,15.0,50.0,750.0
bb38-440f-aee3-f7c4c63a8d53,2020-04-11,湖北,43.0,50.0,2150.0
0f71-4a43-9b9e-6ee92b747210,2020-04-11,湖南,8.0,50.0,400.0
4ee9-4e0f-8f98-d4a7da7bfdd3,2020-04-11,河南,1.0,50.0,50.0
6164-4db8-8799-3b9269b956ce,2020-04-11,湖北,31.0,50.0,1550.0
c2b3-4200-93c6-190dc0405705,2020-04-11,湖北,49.0,50.0,2450.0
c44d-4d28-999e-825705dc9029,2020-04-11,湖北,50.0,50.0,2500.0
efdc-47f5-8dcf-ad51d70aff92,2020-04-11,广东,10.0,50.0,500.0
1265-4d27-a5c6-d3d6f44cd594,2020-04-11,湖北,36.0,50.0,1800.0
d2c0-4216-9663-c110ba6856c3,2020-04-11,广东,13.0,50.0,650.0
6465-4aaa-be01-d418cb5f0b81,2020-04-11,广东,12.0,50.0,600.0
6d60-4677-a8d3-5a1dd8206d4c,2020-04-11,湖北,31.0,50.0,1550.0
62d6-417c-94b6-cb2434125072,2020-04-11,湖北,36.0,50.0,1800.0
e096-4e49-84da-1fe15810e17e,2020-04-11,湖北,35.0,50.0,1750.0
49f0-4397-9118-6de4eddcebba,2020-04-11,湖北,50.0,50.0,2500.0
5021-4b39-8721-11dcf7b53141,2020-04-11,湖南,7.0,50.0,350.0
a134-4220-ab3c-a8a4f246063a,2020-04-11,湖北,37.0,50.0,1850.0
953f-4b46-a8a2-0eb0e39818a8,2020-04-11,湖北,46.0,50.0,2300.0
49f6-4bd5-97a5-aeb075a1c8c3,2020-04-11,湖南,8.0,50.0,400.0
aea4-4d51-a438-2dd4c1f26c6b,2020-04-11,广东,13.0,50.0,650.0
c822-4da6-b9ed-7af89151214f,2020-04-11,湖北,40.0,50.0,2000.0
ca9f-4daa-8993-265fcc8eb1bd,2020-04-11,湖北,31.0,50.0,1550.0
cef9-46b1-b384-a5d34e8b8544,2020-04-11,湖北,37.0,50.0,1850.0
e17c-442f-9dcd-e650e62468f5,2020-04-11,湖北,38.0,50.0,1900.0
b7a2-4e85-88b0-b081846e75a2,2020-04-11,湖北,43.0,50.0,2150.0
2ab7-46f0-bb1f-b34812f48cd1,2020-04-11,广东,14.0,50.0,700.0
f71b-49d6-b596-481e6aac92f2,2020-04-11,湖北,45.0,50.0,2250.0
7232-4a29-b15a-f41d7471c369,2020-04-11,湖北,44.0,50.0,2200.0
a184-47dc-b0e8-831a284c4163,2020-04-11,湖北,47.0,50.0,2350.0
bc51-418d-a5f9-4b862f337ba5,2020-04-11,湖南,6.0,50.0,300.0
97e4-4a09-b85f-9be4c7dd26cd,2020-04-11,湖北,33.0,50.0,1650.0
b1b1-4de2-a908-4f6267548971,2020-04-11,湖北,31.0,50.0,1550.0
d5ab-429c-bd2f-ea4cd835d2a1,2020-04-11,湖北,32.0,50.0,1600.0
9e58-4cb7-a331-d2610eeec86d,2020-04-11,湖北,39.0,50.0,1950.0
c4fd-4de9-a5a9-00969e562c86,2020-04-11,湖北,49.0,50.0,2450.0
fa1c-48e9-a998-039c7cc91159,2020-04-11,湖南,7.0,50.0,350.0
71ef-4640-b758-e05f33f993f2,2020-04-11,湖北,32.0,50.0,1600.0
5e51-4922-adb0-2753043a99c9,2020-04-11,湖北,37.0,50.0,1850.0
a5b6-4727-a53d-036b97755136,2020-04-11,广东,13.0,50.0,650.0
d707-4d5c-ac10-59d3fd3dc0bb,2020-04-11,广东,15.0,50.0,750.0
38c0-452a-b39a-e513d0895c4a,2020-04-11,广东,11.0,50.0,550.0
3e47-4173-84d7-b1720f6e3871,2020-04-11,河南,5.0,50.0,250.0
eed4-4fc6-b2e5-3d12b58a0fa8,2020-04-11,湖北,38.0,50.0,1900.0
0f62-49d2-9483-9cf9d1d47553,2020-04-11,湖北,44.0,50.0,2200.0
e040-4554-9112-bbe32f81f165,2020-04-11,湖北,46.0,50.0,2300.0
2b31-4392-be6e-19af71e40261,2020-04-11,广东,10.0,50.0,500.0
93e4-49b5-8c8b-7c94c10d5287,2020-04-11,湖南,5.0,50.0,250.0
3789-4a58-8292-2488b6ee1ffd,2020-04-11,湖北,40.0,50.0,2000.0
a520-4c87-9b01-e31fcf52a5e3,2020-04-11,湖北,50.0,50.0,2500.0
4ea4-480a-a070-295408955363,2020-04-11,广东,12.0,50.0,600.0
d44c-4c82-9095-59e1e80d1c3c,2020-04-11,广东,12.0,50.0,600.0
dcab-4f5d-ba67-ab081a65b99a,2020-04-11,湖北,37.0,50.0,1850.0
953f-4b46-a8a2-0eb0e39818a8,2020-04-11,河南,5.0,50.0,250.0
e69b-4334-a847-8761c5586b3d,2020-04-11,湖南,8.0,50.0,400.0
dd28-472a-91c1-e0d7cd9a86dd,2020-04-11,湖北,44.0,50.0,2200.0
49f6-4bd5-97a5-aeb075a1c8c3,2020-04-11,湖北,31.0,50.0,1550.0
